32376535	1
32290077	1
32371230	1
32694143	1
32750338	1
32366025	1
32469633	1
32238584	1
32471829	1
32778421	1
32604730	1
32646049	1
32218151	1
32306500	1
32543348	1
32092483	1
32587094	1
32544429	1
32351056	1
32747912	1
32647346	1
32786329	1
32225176	1
32314811	1
32566234	1
32474553	1
32482926	1
32717416	1
32605661	1
32376402	1
32592038	1
32226285	1
32353474	1
32380510	1
32402329	1
32496247	1
32376004	1
32522874	1
32530284	1
32469301	1
32837714	1
32242873	1
32759818	1
32799433	1
32269081	1
32283146	1
32817804	1
32434888	1
32167166	1
32104911	1
32365751	1
32834891	1
32496872	1
32834638	1
32581081	1
32727485	1
32640747	1
32697968	1
32773024	1
32321524	1
32525765	1
32387562	1
32662099	1
32319519	1
32129843	1
32412415	1
32722343	1
32742818	1
32320687	1
32742815	1
32265007	1
32564984	1
32768223	1
32398273	1
32635935	1
32096566	1
32531208	1
32387564	1
32830267	1
32783700	1
32778225	1
32543353	1
32437513	1
32627759	1
32167180	1
32410735	1
32515561	1
32571797	1
32106567	1
32640030	1
32218527	1
32706819	1
32367648	1
32322400	1
32471856	1
32703910	1
32513865	1
32410229	1
32459984	1
32566803	1
32752997	1
32659347	1
32697357	1
32359424	1
32624360	1
32784899	1
32544437	1
32298676	1
32686937	1
32645951	1
32302810	1
32617855	1
32756188	1
32837137	1
32551652	1
32452762	1
32443640	1
32107577	1
32464271	1
32826334	1
32643599	1
32274617	1
32100877	1
32822426	1
32526937	1
32416074	1
32386545	1
32275855	1
32171952	1
32595351	1
32353252	1
32595354	1
32325642	1
32197085	1
32337192	1
32824272	1
32809210	1
32446902	1
32302675	1
32199943	1
32725137	1
32567505	1
32527617	1
32730140	1
32697346	1
32579100	1
32507105	1
32431949	1
32428207	1
32329408	1
32556599	1
32509310	1
32759006	1
32544668	1
32379863	1
32544884	1
32527868	1
32616763	1
32820179	1
32492183	1
32407364	1
32373995	1
32353978	1
32320852	1
32342926	1
32235085	1
32602627	1
32365353	1
32604825	1
32080990	1
32710986	1
32651556	1
32628793	1
32785209	1
32201354	1
32315281	1
32143502	1
32663617	1
32712910	1
32829048	1
32127125	1
32846906	1
32315907	1
32475692	1
32596474	1
32060933	1
32670259	1
32771430	1
32409547	1
32837505	1
32810602	1
32854762	1
32793182	1
32289821	1
32434211	1
32224310	1
32614442	1
32841605	1
32834614	1
32834062	1
32750215	1
32829876	1
32722621	1
32689846	1
32685291	1
32622082	1
32611537	1
32529795	1
32837536	1
32401345	1
32641486	1
32127122	1
32562915	1
32466577	1
32422894	1
32816316	1
32843180	1
32835069	1
32795831	1
32656114	1
32291894	1
32142938	1
32433742	1
32387014	1
32374000	1
32845413	1
32812340	1
32697943	1
32349055	1
32479985	1
32361118	1
32710743	1
32687176	1
32123347	1
32294518	1
32492206	1
32397011	1
32858081	1
32540495	1
32407507	1
32829467	1
32270412	1
32768702	1
32515376	1
32373998	1
32277759	1
32357655	1
32540814	1
32226286	1
32646487	1
32591667	1
32452417	1
32808094	1
32802995	1
32615987	1
32294504	1
32716059	1
32473976	1
32349259	1
32389541	1
32359479	1
32753638	1
32458044	1
32721799	1
32635302	1
32281517	1
32387617	1
32321075	1
32497028	1
32568027	1
32209118	1
32690544	1
32736881	1
32433453	1
32459857	1
32492142	1
32804081	1
32389848	1
32354814	1
32823901	1
32768971	1
32409976	1
32546675	1
32656307	1
32803988	1
32534808	1
32388138	1
32275812	1
32633770	1
32401228	1
32573419	1
32265315	1
32513951	1
32604724	1
32470515	1
32461703	1
32470688	1
32711692	1
32437770	1
32475144	1
32805343	1
32373997	1
32108862	1
32234451	1
32773332	1
32349035	1
32738617	1
32373134	1
32719447	1
32836598	1
31994738	1
32817769	1
32645523	1
32735799	1
32649739	1
32445249	1
32269893	1
32574333	1
32329276	1
32525828	1
32259829	1
32845250	1
32794366	1
32420921	1
32105637	1
32843626	1
32337662	1
32334161	1
32538812	1
32611104	1
32486557	1
32071422	1
32405285	1
32297983	1
32674450	1
32490842	1
32360055	1
32386014	1
32658850	1
32702940	1
32701914	1
32291502	1
32614086	1
32127124	1
32407669	1
32370981	1
32744718	1
32631358	1
32381375	1
32638911	1
32360034	1
32607684	1
32474126	1
32545441	1
32475694	1
32669823	1
32565842	1
32367213	1
32232339	1
32032497	1
32754871	1
32834623	1
32565626	1
32835089	1
32729288	1
32645151	1
32512950	1
32725054	1
32821661	1
32788159	1
32802787	1
32317409	1
32432527	1
32574335	1
32844985	1
32091395	1
32724218	1
32719452	1
32654244	1
32543703	1
32380209	1
32235945	1
32469989	1
32606248	1
32822756	1
32475052	1
32371403	1
32809920	1
32020836	1
32410196	1
32341719	1
32750685	1
32812904	1
32007145	1
31987001	1
32639183	1
32771635	1
32845030	1
32647390	1
32426303	1
32461973	1
31967321	1
32475006	1
32473082	1
32048560	1
32065221	1
32776964	1
32454128	1
32773405	1
32735581	1
32297671	1
32240545	1
32219006	1
32838264	1
32700055	1
32534320	1
32773404	1
32760133	1
32621013	1
32571648	1
32512244	1
32472024	1
32762811	1
32692769	1
32505599	1
32427651	1
32348545	1
32345564	1
32312025	1
32227091	1
32692690	1
32584480	1
32432994	1
32420631	1
32629791	1
32589673	1
32517998	1
32511260	1
32307313	1
32609283	1
32591712	1
32538813	1
32495335	1
32426441	1
32408602	1
32404896	1
32168162	1
32614284	1
32466199	1
32376589	1
32138488	1
32231374	1
32225133	1
32102777	1
32667391	1
32636131	1
32394842	1
32428080	1
32505489	1
32036774	1
32425659	1
32178970	1
32027036	1
32113704	1
32027035	1
32022275	1
32702311	1
32088858	1
32004758	1
31997390	1
32051570	1
32031583	1
32700664	1
32730366	1
32087334	1
32035028	1
32015507	1
32222047	1
32015508	1
31996437	1
32837264	1
32056509	1
31986261	1
31978945	1
32496715	1
32401959	1
32005086	1
32202401	1
32420884	1
32568058	1
32507122	1
32442581	1
32719490	1
32682489	1
32572213	1
32608593	1
32496206	1
32419053	1
32471830	1
32422124	1
32332062	1
32101660	1
32824827	1
32735883	1
32835122	1
32565306	1
32782056	1
32716648	1
32513858	1
32300673	1
32696264	1
32567979	1
32389723	1
32529116	1
32332320	1
32754651	1
32652476	1
32251731	1
32768503	1
32565126	1
32779780	1
32360231	1
32289263	1
32503918	1
32449939	1
32649229	1
32379723	1
32304108	1
32363221	1
32662421	1
32245784	1
32353859	1
32826519	1
32537839	1
32709886	1
32719001	1
32517882	1
32198291	1
32438371	1
32167173	1
32358202	1
32561274	1
32650788	1
32645325	1
32573498	1
32228860	1
32698479	1
32410141	1
32665542	1
32658736	1
32366695	1
32759312	1
32833435	1
32272481	1
32741372	1
32627689	1
32108359	1
32454513	1
32434706	1
32442315	1
32825063	1
32321856	1
32361001	1
32404481	1
32653520	1
32668983	1
32581217	1
32545271	1
32526208	1
32555424	1
32765844	1
32693122	1
32665985	1
32645326	1
32387389	1
32752938	1
32521159	1
32668444	1
32591393	1
32835305	1
32858226	1
32610445	1
32848162	1
32659267	1
32538738	1
32283108	1
32225175	1
32837855	1
32522207	1
32571880	1
32244041	1
32505777	1
32194944	1
32535078	1
32589897	1
32610043	1
32817270	1
32770392	1
32132184	1
32538775	1
32551560	1
32731461	1
32752947	1
32234465	1
32320384	1
32552361	1
32691011	1
32673567	1
32379896	1
32700671	1
32579880	1
32366817	1
32405117	1
32379417	1
32253226	1
32415260	1
32413319	1
32784757	1
32410504	1
32504052	1
32645974	1
32661058	1
32837985	1
32703818	1
32547891	1
32814759	1
32532933	1
32484958	1
32390611	1
32438446	1
32821033	1
32555388	1
32764148	1
32354770	1
32558150	1
32609640	1
32657643	1
32581799	1
32418550	1
32855259	1
32805734	1
32763945	1
32838083	1
32732235	1
32632960	1
32209231	1
32667461	1
32717854	1
32855547	1
32726801	1
32694201	1
32775582	1
32475759	1
32382072	1
32662203	1
32573355	1
32834259	1
32715956	1
32595355	1
32350462	1
32842509	1
32823591	1
32592996	1
32599237	1
32579059	1
32838945	1
32807047	1
32738255	1
32737467	1
32828701	1
32787225	1
32382126	1
32730844	1
32530490	1
32500793	1
32623480	1
32835083	1
32543978	1
32473977	1
32364041	1
32822689	1
32653452	1
32740825	1
32527780	1
32484220	1
32699094	1
32562316	1
32755569	1
32551648	1
32658964	1
32552462	1
32719673	1
